power,distance,status,total_nodes,num_honest,num_jamming,num_unconnected,num_connected,buffer_margin,trustset_configuration,num_connected_components,connected_components,avg_min_distance_jammers
18.5,9.66194556766344,Fail,8000,7860,140,7995,5,7579,False,2,"{'Component_1': 2, 'Component_2': 3}",9.66194556766344
20.0,7.9840910060143315,Fail,8000,7742,258,8000,0,7225,False,0,{},7.9840910060143315
18.5,9.320018549680228,Fail,8000,7838,162,7985,15,7513,False,4,"{'Component_1': 6, 'Component_2': 4, 'Component_3': 3, 'Component_4': 2}",9.320018549680228
16.5,14.928529473747904,Fail,8000,7935,65,7246,754,7804,True,164,"{'Component_1': 5, 'Component_2': 20, 'Component_3': 7, 'Component_4': 15, 'Component_5': 5, 'Component_6': 6, 'Component_7': 2, 'Component_8': 5, 'Component_9': 5, 'Component_10': 10, 'Component_11': 5, 'Component_12': 5, 'Component_13': 3, 'Component_14': 6, 'Component_15': 4, 'Component_16': 5, 'Component_17': 4, 'Component_18': 4, 'Component_19': 3, 'Component_20': 3, 'Component_21': 9, 'Component_22': 6, 'Component_23': 6, 'Component_24': 15, 'Component_25': 2, 'Component_26': 8, 'Component_27': 5, 'Component_28': 2, 'Component_29': 3, 'Component_30': 6, 'Component_31': 4, 'Component_32': 4, 'Component_33': 5, 'Component_34': 32, 'Component_35': 7, 'Component_36': 4, 'Component_37': 7, 'Component_38': 4, 'Component_39': 2, 'Component_40': 2, 'Component_41': 2, 'Component_42': 12, 'Component_43': 4, 'Component_44': 8, 'Component_45': 4, 'Component_46': 3, 'Component_47': 3, 'Component_48': 5, 'Component_49': 2, 'Component_50': 4, 'Component_51': 5, 'Component_52': 3, 'Component_53': 5, 'Component_54': 2, 'Component_55': 7, 'Component_56': 3, 'Component_57': 2, 'Component_58': 8, 'Component_59': 5, 'Component_60': 4, 'Component_61': 5, 'Component_62': 3, 'Component_63': 5, 'Component_64': 6, 'Component_65': 7, 'Component_66': 2, 'Component_67': 5, 'Component_68': 4, 'Component_69': 2, 'Component_70': 2, 'Component_71': 4, 'Component_72': 4, 'Component_73': 3, 'Component_74': 2, 'Component_75': 4, 'Component_76': 5, 'Component_77': 13, 'Component_78': 2, 'Component_79': 5, 'Component_80': 5, 'Component_81': 2, 'Component_82': 7, 'Component_83': 6, 'Component_84': 7, 'Component_85': 6, 'Component_86': 3, 'Component_87': 5, 'Component_88': 8, 'Component_89': 5, 'Component_90': 7, 'Component_91': 3, 'Component_92': 3, 'Component_93': 2, 'Component_94': 3, 'Component_95': 7, 'Component_96': 2, 'Component_97': 4, 'Component_98': 7, 'Component_99': 4, 'Component_100': 4, 'Component_101': 10, 'Component_102': 6, 'Component_103': 2, 'Component_104': 10, 'Component_105': 5, 'Component_106': 3, 'Component_107': 5, 'Component_108': 3, 'Component_109': 3, 'Component_110': 6, 'Component_111': 8, 'Component_112': 4, 'Component_113': 7, 'Component_114': 4, 'Component_115': 5, 'Component_116': 4, 'Component_117': 2, 'Component_118': 2, 'Component_119': 4, 'Component_120': 2, 'Component_121': 2, 'Component_122': 3, 'Component_123': 10, 'Component_124': 3, 'Component_125': 3, 'Component_126': 2, 'Component_127': 5, 'Component_128': 8, 'Component_129': 8, 'Component_130': 2, 'Component_131': 2, 'Component_132': 2, 'Component_133': 2, 'Component_134': 4, 'Component_135': 2, 'Component_136': 3, 'Component_137': 4, 'Component_138': 3, 'Component_139': 3, 'Component_140': 2, 'Component_141': 4, 'Component_142': 3, 'Component_143': 2, 'Component_144': 4, 'Component_145': 2, 'Component_146': 2, 'Component_147': 3, 'Component_148': 3, 'Component_149': 4, 'Component_150': 2, 'Component_151': 2, 'Component_152': 2, 'Component_153': 2, 'Component_154': 2, 'Component_155': 2, 'Component_156': 2, 'Component_157': 2, 'Component_158': 2, 'Component_159': 2, 'Component_160': 2, 'Component_161': 2, 'Component_162': 2, 'Component_163': 2, 'Component_164': 2}",14.928529473747904
9.0,14.96507150585266,Fail,8000,7950,50,1344,6656,7849,True,141,"{'Component_1': 6155, 'Component_2': 2, 'Component_3': 3, 'Component_4': 2, 'Component_5': 3, 'Component_6': 2, 'Component_7': 4, 'Component_8': 2, 'Component_9': 2, 'Component_10': 3, 'Component_11': 2, 'Component_12': 3, 'Component_13': 3, 'Component_14': 7, 'Component_15': 4, 'Component_16': 6, 'Component_17': 6, 'Component_18': 4, 'Component_19': 3, 'Component_20': 2, 'Component_21': 2, 'Component_22': 2, 'Component_23': 2, 'Component_24': 2, 'Component_25': 3, 'Component_26': 3, 'Component_27': 7, 'Component_28': 4, 'Component_29': 12, 'Component_30': 8, 'Component_31': 4, 'Component_32': 2, 'Component_33': 3, 'Component_34': 3, 'Component_35': 2, 'Component_36': 2, 'Component_37': 3, 'Component_38': 2, 'Component_39': 3, 'Component_40': 3, 'Component_41': 2, 'Component_42': 3, 'Component_43': 2, 'Component_44': 3, 'Component_45': 2, 'Component_46': 5, 'Component_47': 6, 'Component_48': 3, 'Component_49': 6, 'Component_50': 4, 'Component_51': 5, 'Component_52': 2, 'Component_53': 3, 'Component_54': 3, 'Component_55': 2, 'Component_56': 2, 'Component_57': 2, 'Component_58': 3, 'Component_59': 3, 'Component_60': 2, 'Component_61': 2, 'Component_62': 3, 'Component_63': 2, 'Component_64': 5, 'Component_65': 2, 'Component_66': 5, 'Component_67': 5, 'Component_68': 3, 'Component_69': 2, 'Component_70': 3, 'Component_71': 2, 'Component_72': 3, 'Component_73': 8, 'Component_74': 2, 'Component_75': 2, 'Component_76': 3, 'Component_77': 2, 'Component_78': 4, 'Component_79': 4, 'Component_80': 2, 'Component_81': 3, 'Component_82': 2, 'Component_83': 2, 'Component_84': 2, 'Component_85': 7, 'Component_86': 8, 'Component_87': 4, 'Component_88': 2, 'Component_89': 2, 'Component_90': 2, 'Component_91': 4, 'Component_92': 6, 'Component_93': 3, 'Component_94': 3, 'Component_95': 2, 'Component_96': 2, 'Component_97': 8, 'Component_98': 9, 'Component_99': 13, 'Component_100': 7, 'Component_101': 2, 'Component_102': 2, 'Component_103': 2, 'Component_104': 4, 'Component_105': 2, 'Component_106': 2, 'Component_107': 7, 'Component_108': 4, 'Component_109': 4, 'Component_110': 3, 'Component_111': 2, 'Component_112': 2, 'Component_113': 2, 'Component_114': 2, 'Component_115': 2, 'Component_116': 7, 'Component_117': 15, 'Component_118': 2, 'Component_119': 2, 'Component_120': 2, 'Component_121': 7, 'Component_122': 6, 'Component_123': 7, 'Component_124': 2, 'Component_125': 2, 'Component_126': 2, 'Component_127': 3, 'Component_128': 3, 'Component_129': 3, 'Component_130': 2, 'Component_131': 2, 'Component_132': 2, 'Component_133': 14, 'Component_134': 2, 'Component_135': 2, 'Component_136': 2, 'Component_137': 6, 'Component_138': 5, 'Component_139': 2, 'Component_140': 2, 'Component_141': 2}",14.96507150585266
10.5,10.415029319868731,Fail,8000,7861,139,4212,3788,7582,True,495,"{'Component_1': 4, 'Component_2': 44, 'Component_3': 5, 'Component_4': 295, 'Component_5': 337, 'Component_6': 9, 'Component_7': 12, 'Component_8': 88, 'Component_9': 9, 'Component_10': 97, 'Component_11': 2, 'Component_12': 7, 'Component_13': 3, 'Component_14': 45, 'Component_15': 4, 'Component_16': 6, 'Component_17': 6, 'Component_18': 7, 'Component_19': 3, 'Component_20': 2, 'Component_21': 7, 'Component_22': 10, 'Component_23': 15, 'Component_24': 21, 'Component_25': 4, 'Component_26': 11, 'Component_27': 8, 'Component_28': 5, 'Component_29': 18, 'Component_30': 6, 'Component_31': 13, 'Component_32': 11, 'Component_33': 29, 'Component_34': 3, 'Component_35': 4, 'Component_36': 3, 'Component_37': 10, 'Component_38': 4, 'Component_39': 16, 'Component_40': 5, 'Component_41': 6, 'Component_42': 2, 'Component_43': 20, 'Component_44': 7, 'Component_45': 37, 'Component_46': 5, 'Component_47': 8, 'Component_48': 4, 'Component_49': 3, 'Component_50': 5, 'Component_51': 179, 'Component_52': 9, 'Component_53': 26, 'Component_54': 3, 'Component_55': 2, 'Component_56': 9, 'Component_57': 11, 'Component_58': 5, 'Component_59': 3, 'Component_60': 16, 'Component_61': 3, 'Component_62': 8, 'Component_63': 6, 'Component_64': 20, 'Component_65': 6, 'Component_66': 2, 'Component_67': 11, 'Component_68': 2, 'Component_69': 4, 'Component_70': 6, 'Component_71': 8, 'Component_72': 7, 'Component_73': 8, 'Component_74': 2, 'Component_75': 43, 'Component_76': 4, 'Component_77': 5, 'Component_78': 6, 'Component_79': 5, 'Component_80': 5, 'Component_81': 10, 'Component_82': 6, 'Component_83': 2, 'Component_84': 12, 'Component_85': 21, 'Component_86': 6, 'Component_87': 10, 'Component_88': 10, 'Component_89': 2, 'Component_90': 6, 'Component_91': 7, 'Component_92': 10, 'Component_93': 3, 'Component_94': 3, 'Component_95': 8, 'Component_96': 4, 'Component_97': 9, 'Component_98': 9, 'Component_99': 6, 'Component_100': 7, 'Component_101': 11, 'Component_102': 14, 'Component_103': 5, 'Component_104': 44, 'Component_105': 3, 'Component_106': 4, 'Component_107': 2, 'Component_108': 9, 'Component_109': 10, 'Component_110': 13, 'Component_111': 10, 'Component_112': 7, 'Component_113': 5, 'Component_114': 5, 'Component_115': 6, 'Component_116': 5, 'Component_117': 2, 'Component_118': 9, 'Component_119': 3, 'Component_120': 6, 'Component_121': 9, 'Component_122': 6, 'Component_123': 6, 'Component_124': 3, 'Component_125': 9, 'Component_126': 6, 'Component_127': 4, 'Component_128': 7, 'Component_129': 4, 'Component_130': 2, 'Component_131': 12, 'Component_132': 6, 'Component_133': 5, 'Component_134': 4, 'Component_135': 4, 'Component_136': 5, 'Component_137': 6, 'Component_138': 6, 'Component_139': 5, 'Component_140': 7, 'Component_141': 5, 'Component_142': 10, 'Component_143': 8, 'Component_144': 6, 'Component_145': 2, 'Component_146': 5, 'Component_147': 2, 'Component_148': 5, 'Component_149': 9, 'Component_150': 5, 'Component_151': 2, 'Component_152': 4, 'Component_153': 7, 'Component_154': 5, 'Component_155': 9, 'Component_156': 19, 'Component_157': 10, 'Component_158': 11, 'Component_159': 6, 'Component_160': 2, 'Component_161': 7, 'Component_162': 11, 'Component_163': 2, 'Component_164': 11, 'Component_165': 10, 'Component_166': 2, 'Component_167': 9, 'Component_168': 3, 'Component_169': 11, 'Component_170': 12, 'Component_171': 5, 'Component_172': 5, 'Component_173': 4, 'Component_174': 2, 'Component_175': 8, 'Component_176': 9, 'Component_177': 2, 'Component_178': 4, 'Component_179': 11, 'Component_180': 4, 'Component_181': 2, 'Component_182': 7, 'Component_183': 4, 'Component_184': 3, 'Component_185': 9, 'Component_186': 5, 'Component_187': 3, 'Component_188': 25, 'Component_189': 2, 'Component_190': 5, 'Component_191': 4, 'Component_192': 3, 'Component_193': 4, 'Component_194': 5, 'Component_195': 3, 'Component_196': 5, 'Component_197': 3, 'Component_198': 6, 'Component_199': 6, 'Component_200': 19, 'Component_201': 3, 'Component_202': 12, 'Component_203': 5, 'Component_204': 2, 'Component_205': 6, 'Component_206': 3, 'Component_207': 7, 'Component_208': 3, 'Component_209': 5, 'Component_210': 5, 'Component_211': 4, 'Component_212': 5, 'Component_213': 6, 'Component_214': 9, 'Component_215': 2, 'Component_216': 4, 'Component_217': 15, 'Component_218': 10, 'Component_219': 8, 'Component_220': 10, 'Component_221': 7, 'Component_222': 9, 'Component_223': 3, 'Component_224': 8, 'Component_225': 2, 'Component_226': 5, 'Component_227': 3, 'Component_228': 5, 'Component_229': 11, 'Component_230': 2, 'Component_231': 5, 'Component_232': 6, 'Component_233': 5, 'Component_234': 10, 'Component_235': 4, 'Component_236': 3, 'Component_237': 3, 'Component_238': 2, 'Component_239': 5, 'Component_240': 6, 'Component_241': 4, 'Component_242': 3, 'Component_243': 6, 'Component_244': 6, 'Component_245': 6, 'Component_246': 2, 'Component_247': 6, 'Component_248': 8, 'Component_249': 11, 'Component_250': 2, 'Component_251': 4, 'Component_252': 2, 'Component_253': 4, 'Component_254': 5, 'Component_255': 3, 'Component_256': 3, 'Component_257': 5, 'Component_258': 2, 'Component_259': 8, 'Component_260': 2, 'Component_261': 8, 'Component_262': 3, 'Component_263': 6, 'Component_264': 3, 'Component_265': 6, 'Component_266': 4, 'Component_267': 3, 'Component_268': 3, 'Component_269': 2, 'Component_270': 16, 'Component_271': 6, 'Component_272': 3, 'Component_273': 3, 'Component_274': 3, 'Component_275': 2, 'Component_276': 7, 'Component_277': 6, 'Component_278': 15, 'Component_279': 5, 'Component_280': 7, 'Component_281': 2, 'Component_282': 3, 'Component_283': 2, 'Component_284': 6, 'Component_285': 3, 'Component_286': 5, 'Component_287': 5, 'Component_288': 3, 'Component_289': 2, 'Component_290': 4, 'Component_291': 2, 'Component_292': 4, 'Component_293': 9, 'Component_294': 3, 'Component_295': 8, 'Component_296': 7, 'Component_297': 2, 'Component_298': 5, 'Component_299': 8, 'Component_300': 7, 'Component_301': 4, 'Component_302': 7, 'Component_303': 2, 'Component_304': 7, 'Component_305': 6, 'Component_306': 4, 'Component_307': 4, 'Component_308': 3, 'Component_309': 12, 'Component_310': 3, 'Component_311': 7, 'Component_312': 5, 'Component_313': 6, 'Component_314': 2, 'Component_315': 7, 'Component_316': 3, 'Component_317': 5, 'Component_318': 6, 'Component_319': 7, 'Component_320': 3, 'Component_321': 8, 'Component_322': 3, 'Component_323': 4, 'Component_324': 2, 'Component_325': 2, 'Component_326': 8, 'Component_327': 6, 'Component_328': 4, 'Component_329': 4, 'Component_330': 4, 'Component_331': 3, 'Component_332': 4, 'Component_333': 6, 'Component_334': 2, 'Component_335': 5, 'Component_336': 12, 'Component_337': 3, 'Component_338': 5, 'Component_339': 3, 'Component_340': 12, 'Component_341': 3, 'Component_342': 8, 'Component_343': 2, 'Component_344': 9, 'Component_345': 5, 'Component_346': 4, 'Component_347': 5, 'Component_348': 5, 'Component_349': 3, 'Component_350': 5, 'Component_351': 3, 'Component_352': 2, 'Component_353': 4, 'Component_354': 6, 'Component_355': 3, 'Component_356': 3, 'Component_357': 2, 'Component_358': 7, 'Component_359': 2, 'Component_360': 2, 'Component_361': 7, 'Component_362': 2, 'Component_363': 2, 'Component_364': 4, 'Component_365': 3, 'Component_366': 2, 'Component_367': 6, 'Component_368': 3, 'Component_369': 6, 'Component_370': 2, 'Component_371': 6, 'Component_372': 2, 'Component_373': 2, 'Component_374': 4, 'Component_375': 7, 'Component_376': 7, 'Component_377': 3, 'Component_378': 2, 'Component_379': 3, 'Component_380': 3, 'Component_381': 5, 'Component_382': 3, 'Component_383': 2, 'Component_384': 7, 'Component_385': 2, 'Component_386': 5, 'Component_387': 4, 'Component_388': 9, 'Component_389': 7, 'Component_390': 3, 'Component_391': 3, 'Component_392': 4, 'Component_393': 7, 'Component_394': 2, 'Component_395': 2, 'Component_396': 3, 'Component_397': 2, 'Component_398': 3, 'Component_399': 3, 'Component_400': 2, 'Component_401': 2, 'Component_402': 5, 'Component_403': 2, 'Component_404': 6, 'Component_405': 2, 'Component_406': 3, 'Component_407': 3, 'Component_408': 2, 'Component_409': 10, 'Component_410': 3, 'Component_411': 5, 'Component_412': 4, 'Component_413': 5, 'Component_414': 4, 'Component_415': 5, 'Component_416': 2, 'Component_417': 5, 'Component_418': 3, 'Component_419': 2, 'Component_420': 6, 'Component_421': 5, 'Component_422': 3, 'Component_423': 3, 'Component_424': 4, 'Component_425': 3, 'Component_426': 4, 'Component_427': 6, 'Component_428': 6, 'Component_429': 4, 'Component_430': 4, 'Component_431': 2, 'Component_432': 2, 'Component_433': 3, 'Component_434': 2, 'Component_435': 3, 'Component_436': 5, 'Component_437': 5, 'Component_438': 5, 'Component_439': 2, 'Component_440': 4, 'Component_441': 2, 'Component_442': 4, 'Component_443': 4, 'Component_444': 4, 'Component_445': 2, 'Component_446': 3, 'Component_447': 2, 'Component_448': 2, 'Component_449': 6, 'Component_450': 3, 'Component_451': 3, 'Component_452': 2, 'Component_453': 3, 'Component_454': 3, 'Component_455': 3, 'Component_456': 2, 'Component_457': 2, 'Component_458': 2, 'Component_459': 2, 'Component_460': 2, 'Component_461': 2, 'Component_462': 2, 'Component_463': 2, 'Component_464': 3, 'Component_465': 2, 'Component_466': 4, 'Component_467': 2, 'Component_468': 2, 'Component_469': 2, 'Component_470': 3, 'Component_471': 2, 'Component_472': 4, 'Component_473': 2, 'Component_474': 2, 'Component_475': 2, 'Component_476': 3, 'Component_477': 2, 'Component_478': 2, 'Component_479': 2, 'Component_480': 3, 'Component_481': 2, 'Component_482': 3, 'Component_483': 3, 'Component_484': 2, 'Component_485': 3, 'Component_486': 2, 'Component_487': 2, 'Component_488': 2, 'Component_489': 2, 'Component_490': 2, 'Component_491': 2, 'Component_492': 2, 'Component_493': 2, 'Component_494': 2, 'Component_495': 2}",10.415029319868731
4.0,N/A,Pass,8000,7999,1,3,7997,7996,True,1,{'Component_1': 7997},N/A
17.5,6.250771000916282,Fail,8000,7496,504,8000,0,6487,False,0,{},6.250771000916282
10.0,9.095473133950744,Fail,8000,7805,195,4695,3305,7414,True,503,"{'Component_1': 9, 'Component_2': 207, 'Component_3': 2, 'Component_4': 3, 'Component_5': 6, 'Component_6': 5, 'Component_7': 2, 'Component_8': 3, 'Component_9': 2, 'Component_10': 59, 'Component_11': 20, 'Component_12': 2, 'Component_13': 12, 'Component_14': 11, 'Component_15': 9, 'Component_16': 3, 'Component_17': 13, 'Component_18': 2, 'Component_19': 81, 'Component_20': 4, 'Component_21': 8, 'Component_22': 4, 'Component_23': 4, 'Component_24': 5, 'Component_25': 7, 'Component_26': 20, 'Component_27': 10, 'Component_28': 36, 'Component_29': 3, 'Component_30': 2, 'Component_31': 6, 'Component_32': 2, 'Component_33': 9, 'Component_34': 7, 'Component_35': 6, 'Component_36': 10, 'Component_37': 6, 'Component_38': 142, 'Component_39': 9, 'Component_40': 5, 'Component_41': 3, 'Component_42': 3, 'Component_43': 11, 'Component_44': 7, 'Component_45': 4, 'Component_46': 14, 'Component_47': 120, 'Component_48': 14, 'Component_49': 5, 'Component_50': 74, 'Component_51': 11, 'Component_52': 3, 'Component_53': 2, 'Component_54': 5, 'Component_55': 5, 'Component_56': 4, 'Component_57': 4, 'Component_58': 5, 'Component_59': 31, 'Component_60': 4, 'Component_61': 5, 'Component_62': 2, 'Component_63': 4, 'Component_64': 16, 'Component_65': 3, 'Component_66': 6, 'Component_67': 7, 'Component_68': 3, 'Component_69': 10, 'Component_70': 9, 'Component_71': 44, 'Component_72': 2, 'Component_73': 15, 'Component_74': 5, 'Component_75': 3, 'Component_76': 10, 'Component_77': 12, 'Component_78': 2, 'Component_79': 12, 'Component_80': 4, 'Component_81': 6, 'Component_82': 13, 'Component_83': 2, 'Component_84': 2, 'Component_85': 4, 'Component_86': 6, 'Component_87': 20, 'Component_88': 13, 'Component_89': 5, 'Component_90': 4, 'Component_91': 4, 'Component_92': 9, 'Component_93': 6, 'Component_94': 9, 'Component_95': 4, 'Component_96': 2, 'Component_97': 4, 'Component_98': 6, 'Component_99': 14, 'Component_100': 10, 'Component_101': 3, 'Component_102': 7, 'Component_103': 7, 'Component_104': 8, 'Component_105': 7, 'Component_106': 2, 'Component_107': 8, 'Component_108': 6, 'Component_109': 3, 'Component_110': 20, 'Component_111': 4, 'Component_112': 7, 'Component_113': 3, 'Component_114': 13, 'Component_115': 9, 'Component_116': 13, 'Component_117': 2, 'Component_118': 2, 'Component_119': 6, 'Component_120': 4, 'Component_121': 5, 'Component_122': 5, 'Component_123': 3, 'Component_124': 5, 'Component_125': 20, 'Component_126': 6, 'Component_127': 4, 'Component_128': 7, 'Component_129': 5, 'Component_130': 6, 'Component_131': 7, 'Component_132': 9, 'Component_133': 6, 'Component_134': 2, 'Component_135': 4, 'Component_136': 5, 'Component_137': 4, 'Component_138': 5, 'Component_139': 7, 'Component_140': 7, 'Component_141': 9, 'Component_142': 5, 'Component_143': 2, 'Component_144': 13, 'Component_145': 3, 'Component_146': 6, 'Component_147': 8, 'Component_148': 8, 'Component_149': 5, 'Component_150': 3, 'Component_151': 10, 'Component_152': 3, 'Component_153': 3, 'Component_154': 5, 'Component_155': 3, 'Component_156': 4, 'Component_157': 4, 'Component_158': 3, 'Component_159': 10, 'Component_160': 4, 'Component_161': 4, 'Component_162': 9, 'Component_163': 2, 'Component_164': 7, 'Component_165': 10, 'Component_166': 4, 'Component_167': 4, 'Component_168': 3, 'Component_169': 10, 'Component_170': 8, 'Component_171': 6, 'Component_172': 2, 'Component_173': 3, 'Component_174': 7, 'Component_175': 3, 'Component_176': 4, 'Component_177': 15, 'Component_178': 4, 'Component_179': 10, 'Component_180': 3, 'Component_181': 5, 'Component_182': 10, 'Component_183': 4, 'Component_184': 2, 'Component_185': 2, 'Component_186': 3, 'Component_187': 3, 'Component_188': 4, 'Component_189': 7, 'Component_190': 4, 'Component_191': 4, 'Component_192': 8, 'Component_193': 10, 'Component_194': 14, 'Component_195': 4, 'Component_196': 6, 'Component_197': 16, 'Component_198': 6, 'Component_199': 10, 'Component_200': 20, 'Component_201': 9, 'Component_202': 8, 'Component_203': 4, 'Component_204': 27, 'Component_205': 10, 'Component_206': 9, 'Component_207': 7, 'Component_208': 4, 'Component_209': 3, 'Component_210': 9, 'Component_211': 5, 'Component_212': 2, 'Component_213': 6, 'Component_214': 5, 'Component_215': 4, 'Component_216': 2, 'Component_217': 3, 'Component_218': 8, 'Component_219': 3, 'Component_220': 8, 'Component_221': 5, 'Component_222': 4, 'Component_223': 3, 'Component_224': 3, 'Component_225': 4, 'Component_226': 10, 'Component_227': 4, 'Component_228': 3, 'Component_229': 2, 'Component_230': 3, 'Component_231': 5, 'Component_232': 7, 'Component_233': 7, 'Component_234': 4, 'Component_235': 5, 'Component_236': 4, 'Component_237': 7, 'Component_238': 2, 'Component_239': 3, 'Component_240': 5, 'Component_241': 6, 'Component_242': 9, 'Component_243': 2, 'Component_244': 18, 'Component_245': 14, 'Component_246': 9, 'Component_247': 2, 'Component_248': 5, 'Component_249': 11, 'Component_250': 5, 'Component_251': 2, 'Component_252': 3, 'Component_253': 3, 'Component_254': 7, 'Component_255': 3, 'Component_256': 2, 'Component_257': 4, 'Component_258': 2, 'Component_259': 7, 'Component_260': 5, 'Component_261': 3, 'Component_262': 8, 'Component_263': 5, 'Component_264': 3, 'Component_265': 4, 'Component_266': 2, 'Component_267': 8, 'Component_268': 5, 'Component_269': 4, 'Component_270': 11, 'Component_271': 3, 'Component_272': 4, 'Component_273': 8, 'Component_274': 13, 'Component_275': 11, 'Component_276': 10, 'Component_277': 2, 'Component_278': 2, 'Component_279': 2, 'Component_280': 4, 'Component_281': 4, 'Component_282': 3, 'Component_283': 4, 'Component_284': 10, 'Component_285': 9, 'Component_286': 5, 'Component_287': 6, 'Component_288': 6, 'Component_289': 4, 'Component_290': 5, 'Component_291': 2, 'Component_292': 6, 'Component_293': 6, 'Component_294': 3, 'Component_295': 10, 'Component_296': 3, 'Component_297': 2, 'Component_298': 7, 'Component_299': 2, 'Component_300': 3, 'Component_301': 5, 'Component_302': 12, 'Component_303': 4, 'Component_304': 2, 'Component_305': 5, 'Component_306': 3, 'Component_307': 3, 'Component_308': 6, 'Component_309': 4, 'Component_310': 4, 'Component_311': 4, 'Component_312': 5, 'Component_313': 4, 'Component_314': 4, 'Component_315': 5, 'Component_316': 7, 'Component_317': 4, 'Component_318': 2, 'Component_319': 2, 'Component_320': 7, 'Component_321': 15, 'Component_322': 3, 'Component_323': 10, 'Component_324': 2, 'Component_325': 6, 'Component_326': 5, 'Component_327': 4, 'Component_328': 6, 'Component_329': 7, 'Component_330': 2, 'Component_331': 3, 'Component_332': 5, 'Component_333': 2, 'Component_334': 6, 'Component_335': 2, 'Component_336': 2, 'Component_337': 4, 'Component_338': 4, 'Component_339': 6, 'Component_340': 2, 'Component_341': 2, 'Component_342': 4, 'Component_343': 3, 'Component_344': 8, 'Component_345': 2, 'Component_346': 2, 'Component_347': 9, 'Component_348': 5, 'Component_349': 3, 'Component_350': 11, 'Component_351': 3, 'Component_352': 2, 'Component_353': 3, 'Component_354': 3, 'Component_355': 8, 'Component_356': 5, 'Component_357': 14, 'Component_358': 3, 'Component_359': 8, 'Component_360': 3, 'Component_361': 3, 'Component_362': 3, 'Component_363': 2, 'Component_364': 4, 'Component_365': 2, 'Component_366': 2, 'Component_367': 4, 'Component_368': 4, 'Component_369': 3, 'Component_370': 2, 'Component_371': 3, 'Component_372': 4, 'Component_373': 3, 'Component_374': 2, 'Component_375': 5, 'Component_376': 3, 'Component_377': 9, 'Component_378': 2, 'Component_379': 2, 'Component_380': 7, 'Component_381': 4, 'Component_382': 2, 'Component_383': 2, 'Component_384': 2, 'Component_385': 2, 'Component_386': 4, 'Component_387': 3, 'Component_388': 5, 'Component_389': 4, 'Component_390': 5, 'Component_391': 3, 'Component_392': 4, 'Component_393': 4, 'Component_394': 3, 'Component_395': 4, 'Component_396': 3, 'Component_397': 4, 'Component_398': 6, 'Component_399': 2, 'Component_400': 3, 'Component_401': 2, 'Component_402': 3, 'Component_403': 3, 'Component_404': 3, 'Component_405': 4, 'Component_406': 3, 'Component_407': 8, 'Component_408': 3, 'Component_409': 2, 'Component_410': 2, 'Component_411': 3, 'Component_412': 2, 'Component_413': 2, 'Component_414': 2, 'Component_415': 5, 'Component_416': 4, 'Component_417': 5, 'Component_418': 2, 'Component_419': 2, 'Component_420': 4, 'Component_421': 4, 'Component_422': 4, 'Component_423': 3, 'Component_424': 4, 'Component_425': 4, 'Component_426': 3, 'Component_427': 3, 'Component_428': 3, 'Component_429': 4, 'Component_430': 2, 'Component_431': 2, 'Component_432': 2, 'Component_433': 3, 'Component_434': 2, 'Component_435': 4, 'Component_436': 3, 'Component_437': 2, 'Component_438': 4, 'Component_439': 5, 'Component_440': 2, 'Component_441': 4, 'Component_442': 2, 'Component_443': 2, 'Component_444': 4, 'Component_445': 2, 'Component_446': 2, 'Component_447': 4, 'Component_448': 2, 'Component_449': 6, 'Component_450': 2, 'Component_451': 3, 'Component_452': 3, 'Component_453': 2, 'Component_454': 2, 'Component_455': 3, 'Component_456': 6, 'Component_457': 3, 'Component_458': 4, 'Component_459': 3, 'Component_460': 2, 'Component_461': 2, 'Component_462': 2, 'Component_463': 3, 'Component_464': 2, 'Component_465': 2, 'Component_466': 3, 'Component_467': 2, 'Component_468': 2, 'Component_469': 2, 'Component_470': 2, 'Component_471': 2, 'Component_472': 3, 'Component_473': 4, 'Component_474': 2, 'Component_475': 2, 'Component_476': 2, 'Component_477': 3, 'Component_478': 2, 'Component_479': 3, 'Component_480': 3, 'Component_481': 2, 'Component_482': 6, 'Component_483': 2, 'Component_484': 2, 'Component_485': 4, 'Component_486': 2, 'Component_487': 2, 'Component_488': 2, 'Component_489': 2, 'Component_490': 3, 'Component_491': 2, 'Component_492': 3, 'Component_493': 2, 'Component_494': 2, 'Component_495': 2, 'Component_496': 2, 'Component_497': 2, 'Component_498': 3, 'Component_499': 2, 'Component_500': 2, 'Component_501': 3, 'Component_502': 2, 'Component_503': 2}",9.095473133950744
