power,distance,status,total_nodes,num_honest,num_jamming,num_unconnected,num_connected,buffer_margin,trustset_configuration,num_connected_components,connected_components,avg_min_distance_jammers
5.5,13.348825271921902,Fail,3375,3260,115,589,2786,3029,True,129,"{'Component_1': 20, 'Component_2': 2, 'Component_3': 49, 'Component_4': 2, 'Component_5': 56, 'Component_6': 2, 'Component_7': 2, 'Component_8': 2, 'Component_9': 3, 'Component_10': 3, 'Component_11': 3, 'Component_12': 2, 'Component_13': 2, 'Component_14': 2, 'Component_15': 194, 'Component_16': 3, 'Component_17': 55, 'Component_18': 120, 'Component_19': 3, 'Component_20': 2, 'Component_21': 2, 'Component_22': 5, 'Component_23': 2, 'Component_24': 128, 'Component_25': 2, 'Component_26': 2, 'Component_27': 2, 'Component_28': 37, 'Component_29': 2, 'Component_30': 4, 'Component_31': 2, 'Component_32': 2, 'Component_33': 188, 'Component_34': 3, 'Component_35': 3, 'Component_36': 2, 'Component_37': 79, 'Component_38': 93, 'Component_39': 2, 'Component_40': 2, 'Component_41': 2, 'Component_42': 2, 'Component_43': 3, 'Component_44': 3, 'Component_45': 2, 'Component_46': 174, 'Component_47': 2, 'Component_48': 3, 'Component_49': 3, 'Component_50': 2, 'Component_51': 2, 'Component_52': 4, 'Component_53': 4, 'Component_54': 159, 'Component_55': 4, 'Component_56': 4, 'Component_57': 2, 'Component_58': 14, 'Component_59': 3, 'Component_60': 2, 'Component_61': 2, 'Component_62': 165, 'Component_63': 2, 'Component_64': 2, 'Component_65': 4, 'Component_66': 5, 'Component_67': 2, 'Component_68': 167, 'Component_69': 2, 'Component_70': 2, 'Component_71': 4, 'Component_72': 3, 'Component_73': 11, 'Component_74': 3, 'Component_75': 189, 'Component_76': 2, 'Component_77': 5, 'Component_78': 2, 'Component_79': 2, 'Component_80': 123, 'Component_81': 11, 'Component_82': 2, 'Component_83': 2, 'Component_84': 2, 'Component_85': 4, 'Component_86': 4, 'Component_87': 2, 'Component_88': 3, 'Component_89': 3, 'Component_90': 3, 'Component_91': 3, 'Component_92': 2, 'Component_93': 2, 'Component_94': 2, 'Component_95': 215, 'Component_96': 178, 'Component_97': 2, 'Component_98': 5, 'Component_99': 3, 'Component_100': 2, 'Component_101': 2, 'Component_102': 2, 'Component_103': 2, 'Component_104': 57, 'Component_105': 3, 'Component_106': 2, 'Component_107': 3, 'Component_108': 2, 'Component_109': 2, 'Component_110': 4, 'Component_111': 2, 'Component_112': 2, 'Component_113': 2, 'Component_114': 2, 'Component_115': 6, 'Component_116': 6, 'Component_117': 3, 'Component_118': 2, 'Component_119': 6, 'Component_120': 3, 'Component_121': 3, 'Component_122': 4, 'Component_123': 2, 'Component_124': 12, 'Component_125': 12, 'Component_126': 2, 'Component_127': 3, 'Component_128': 3, 'Component_129': 2}",13.348825271921902
4.0,39.91707360201475,Pass,3375,3367,8,22,3353,3350,True,1,{'Component_1': 3353},39.91707360201475
-2.0,N/A,Pass,3375,3374,1,1,3374,3371,True,1,{'Component_1': 3374},N/A
9.0,N/A,Pass,3375,3374,1,15,3360,3371,True,1,{'Component_1': 3360},N/A
9.5,N/A,Pass,3375,3374,1,15,3360,3371,True,1,{'Component_1': 3360},N/A
8.0,3.0,Fail,3375,0,3375,3375,0,-6751,False,0,{},3.0
5.5,54.1095964564773,Pass,3375,3370,5,20,3355,3359,True,1,{'Component_1': 3355},54.1095964564773
4.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
9.0,N/A,Pass,3375,3374,1,15,3360,3371,True,1,{'Component_1': 3360},N/A
-2.0,N/A,Pass,3375,3374,1,1,3374,3371,True,1,{'Component_1': 3374},N/A
9.5,34.11503929628376,Fail,3375,3361,14,153,3222,3332,True,15,"{'Component_1': 426, 'Component_2': 219, 'Component_3': 225, 'Component_4': 180, 'Component_5': 4, 'Component_6': 4, 'Component_7': 225, 'Component_8': 215, 'Component_9': 879, 'Component_10': 219, 'Component_11': 6, 'Component_12': 161, 'Component_13': 24, 'Component_14': 210, 'Component_15': 225}",34.11503929628376
8.0,149.77316181479245,Pass,3375,3373,2,20,3355,3368,True,1,{'Component_1': 3355},149.77316181479245
5.5,N/A,Pass,3375,3374,1,4,3371,3371,True,1,{'Component_1': 3371},N/A
4.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
0.0,N/A,Pass,3375,3374,1,1,3374,3371,True,1,{'Component_1': 3374},N/A
9.0,N/A,Pass,3375,3374,1,15,3360,3371,True,1,{'Component_1': 3360},N/A
-2.0,N/A,Pass,3375,3374,1,1,3374,3371,True,1,{'Component_1': 3374},N/A
9.5,N/A,Fail,3375,3374,1,15,3360,3371,True,4,"{'Component_1': 3354, 'Component_2': 2, 'Component_3': 2, 'Component_4': 2}",N/A
4.0,N/A,Pass,3375,3374,1,4,3371,3371,True,1,{'Component_1': 3371},N/A
5.5,51.43184721040127,Fail,3375,3368,7,33,3342,3353,True,2,"{'Component_1': 2, 'Component_2': 3340}",51.43184721040127
4.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
8.0,16.549787465123114,Fail,3375,3300,75,759,2616,3149,True,109,"{'Component_1': 115, 'Component_2': 7, 'Component_3': 2, 'Component_4': 2, 'Component_5': 3, 'Component_6': 4, 'Component_7': 4, 'Component_8': 2, 'Component_9': 6, 'Component_10': 2, 'Component_11': 2, 'Component_12': 4, 'Component_13': 3, 'Component_14': 2, 'Component_15': 42, 'Component_16': 3, 'Component_17': 4, 'Component_18': 18, 'Component_19': 75, 'Component_20': 4, 'Component_21': 6, 'Component_22': 2, 'Component_23': 2, 'Component_24': 3, 'Component_25': 2, 'Component_26': 2, 'Component_27': 135, 'Component_28': 2, 'Component_29': 36, 'Component_30': 5, 'Component_31': 5, 'Component_32': 179, 'Component_33': 7, 'Component_34': 4, 'Component_35': 174, 'Component_36': 48, 'Component_37': 5, 'Component_38': 96, 'Component_39': 4, 'Component_40': 4, 'Component_41': 2, 'Component_42': 4, 'Component_43': 6, 'Component_44': 108, 'Component_45': 2, 'Component_46': 48, 'Component_47': 3, 'Component_48': 9, 'Component_49': 3, 'Component_50': 2, 'Component_51': 3, 'Component_52': 84, 'Component_53': 81, 'Component_54': 4, 'Component_55': 4, 'Component_56': 2, 'Component_57': 18, 'Component_58': 2, 'Component_59': 3, 'Component_60': 7, 'Component_61': 110, 'Component_62': 21, 'Component_63': 4, 'Component_64': 4, 'Component_65': 4, 'Component_66': 188, 'Component_67': 3, 'Component_68': 3, 'Component_69': 60, 'Component_70': 12, 'Component_71': 2, 'Component_72': 68, 'Component_73': 2, 'Component_74': 3, 'Component_75': 3, 'Component_76': 4, 'Component_77': 8, 'Component_78': 2, 'Component_79': 2, 'Component_80': 194, 'Component_81': 2, 'Component_82': 2, 'Component_83': 155, 'Component_84': 4, 'Component_85': 14, 'Component_86': 15, 'Component_87': 7, 'Component_88': 6, 'Component_89': 2, 'Component_90': 2, 'Component_91': 110, 'Component_92': 5, 'Component_93': 4, 'Component_94': 3, 'Component_95': 2, 'Component_96': 4, 'Component_97': 5, 'Component_98': 4, 'Component_99': 82, 'Component_100': 2, 'Component_101': 2, 'Component_102': 15, 'Component_103': 13, 'Component_104': 24, 'Component_105': 5, 'Component_106': 3, 'Component_107': 3, 'Component_108': 2, 'Component_109': 2}",16.549787465123114
3.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
0.0,35.70961991563283,Pass,3375,3358,17,20,3355,3323,True,1,{'Component_1': 3355},35.70961991563283
9.0,N/A,Pass,3375,3374,1,12,3363,3371,True,1,{'Component_1': 3363},N/A
-2.0,N/A,Pass,3375,3374,1,1,3374,3371,True,1,{'Component_1': 3374},N/A
4.0,89.02740379754898,Pass,3375,3372,3,9,3366,3365,True,1,{'Component_1': 3366},89.02740379754898
5.5,N/A,Pass,3375,3374,1,4,3371,3371,True,1,{'Component_1': 3371},N/A
4.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
8.0,N/A,Pass,3375,3374,1,11,3364,3371,True,1,{'Component_1': 3364},N/A
3.0,82.42703967066664,Pass,3375,3371,4,10,3365,3362,True,1,{'Component_1': 3365},82.42703967066664
3.0,N/A,Pass,3375,3374,1,4,3371,3371,True,1,{'Component_1': 3371},N/A
9.0,21.266853238457667,Fail,3375,3335,40,494,2881,3254,True,58,"{'Component_1': 132, 'Component_2': 6, 'Component_3': 9, 'Component_4': 5, 'Component_5': 187, 'Component_6': 2, 'Component_7': 2, 'Component_8': 225, 'Component_9': 69, 'Component_10': 15, 'Component_11': 105, 'Component_12': 213, 'Component_13': 5, 'Component_14': 5, 'Component_15': 114, 'Component_16': 8, 'Component_17': 4, 'Component_18': 2, 'Component_19': 7, 'Component_20': 10, 'Component_21': 6, 'Component_22': 3, 'Component_23': 3, 'Component_24': 202, 'Component_25': 7, 'Component_26': 3, 'Component_27': 3, 'Component_28': 201, 'Component_29': 183, 'Component_30': 9, 'Component_31': 173, 'Component_32': 9, 'Component_33': 180, 'Component_34': 6, 'Component_35': 3, 'Component_36': 9, 'Component_37': 169, 'Component_38': 3, 'Component_39': 3, 'Component_40': 3, 'Component_41': 150, 'Component_42': 15, 'Component_43': 60, 'Component_44': 138, 'Component_45': 15, 'Component_46': 15, 'Component_47': 3, 'Component_48': 3, 'Component_49': 3, 'Component_50': 2, 'Component_51': 2, 'Component_52': 2, 'Component_53': 136, 'Component_54': 5, 'Component_55': 15, 'Component_56': 3, 'Component_57': 3, 'Component_58': 8}",21.266853238457667
-2.0,N/A,Pass,3375,3374,1,2,3373,3371,True,1,{'Component_1': 3373},N/A
9.5,8.232584855538226,Fail,3375,2950,425,3131,244,2099,False,79,"{'Component_1': 5, 'Component_2': 3, 'Component_3': 2, 'Component_4': 6, 'Component_5': 2, 'Component_6': 2, 'Component_7': 2, 'Component_8': 4, 'Component_9': 6, 'Component_10': 3, 'Component_11': 3, 'Component_12': 3, 'Component_13': 2, 'Component_14': 2, 'Component_15': 3, 'Component_16': 5, 'Component_17': 5, 'Component_18': 3, 'Component_19': 6, 'Component_20': 2, 'Component_21': 2, 'Component_22': 2, 'Component_23': 5, 'Component_24': 3, 'Component_25': 5, 'Component_26': 7, 'Component_27': 2, 'Component_28': 3, 'Component_29': 2, 'Component_30': 2, 'Component_31': 6, 'Component_32': 2, 'Component_33': 3, 'Component_34': 10, 'Component_35': 2, 'Component_36': 5, 'Component_37': 3, 'Component_38': 3, 'Component_39': 3, 'Component_40': 2, 'Component_41': 3, 'Component_42': 2, 'Component_43': 2, 'Component_44': 2, 'Component_45': 3, 'Component_46': 2, 'Component_47': 5, 'Component_48': 2, 'Component_49': 3, 'Component_50': 4, 'Component_51': 2, 'Component_52': 2, 'Component_53': 6, 'Component_54': 2, 'Component_55': 3, 'Component_56': 2, 'Component_57': 3, 'Component_58': 3, 'Component_59': 3, 'Component_60': 6, 'Component_61': 3, 'Component_62': 3, 'Component_63': 2, 'Component_64': 2, 'Component_65': 2, 'Component_66': 2, 'Component_67': 3, 'Component_68': 2, 'Component_69': 2, 'Component_70': 3, 'Component_71': 2, 'Component_72': 2, 'Component_73': 2, 'Component_74': 2, 'Component_75': 2, 'Component_76': 2, 'Component_77': 2, 'Component_78': 2, 'Component_79': 3}",8.232584855538226
4.0,N/A,Pass,3375,3374,1,2,3373,3371,True,1,{'Component_1': 3373},N/A
8.0,N/A,Fail,3375,3374,1,12,3363,3371,True,3,"{'Component_1': 3359, 'Component_2': 2, 'Component_3': 2}",N/A
3.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
5.5,23.744846334201696,Fail,3375,3343,32,160,3215,3278,True,15,"{'Component_1': 1916, 'Component_2': 3, 'Component_3': 2, 'Component_4': 3, 'Component_5': 3, 'Component_6': 2, 'Component_7': 853, 'Component_8': 2, 'Component_9': 2, 'Component_10': 4, 'Component_11': 4, 'Component_12': 218, 'Component_13': 2, 'Component_14': 196, 'Component_15': 5}",23.744846334201696
11.5,156.71949463930773,Pass,3375,3373,2,46,3329,3368,True,1,{'Component_1': 3329},156.71949463930773
3.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
9.0,N/A,Pass,3375,3374,1,15,3360,3371,True,1,{'Component_1': 3360},N/A
-2.0,118.68024266911489,Pass,3375,3373,2,3,3372,3368,True,1,{'Component_1': 3372},118.68024266911489
9.5,41.93419090969144,Fail,3375,3368,7,72,3303,3353,True,8,"{'Component_1': 225, 'Component_2': 216, 'Component_3': 196, 'Component_4': 2, 'Component_5': 2, 'Component_6': 225, 'Component_7': 2007, 'Component_8': 430}",41.93419090969144
4.0,13.32981330181384,Fail,3375,3243,132,382,2993,2978,True,45,"{'Component_1': 3, 'Component_2': 75, 'Component_3': 8, 'Component_4': 55, 'Component_5': 4, 'Component_6': 2, 'Component_7': 16, 'Component_8': 8, 'Component_9': 4, 'Component_10': 3, 'Component_11': 211, 'Component_12': 200, 'Component_13': 3, 'Component_14': 165, 'Component_15': 6, 'Component_16': 27, 'Component_17': 6, 'Component_18': 170, 'Component_19': 17, 'Component_20': 11, 'Component_21': 201, 'Component_22': 2, 'Component_23': 188, 'Component_24': 5, 'Component_25': 206, 'Component_26': 204, 'Component_27': 4, 'Component_28': 6, 'Component_29': 182, 'Component_30': 7, 'Component_31': 2, 'Component_32': 204, 'Component_33': 192, 'Component_34': 5, 'Component_35': 207, 'Component_36': 204, 'Component_37': 3, 'Component_38': 98, 'Component_39': 3, 'Component_40': 6, 'Component_41': 51, 'Component_42': 12, 'Component_43': 2, 'Component_44': 2, 'Component_45': 3}",13.32981330181384
1.0,44.29057460692996,Pass,3375,3368,7,20,3355,3353,True,1,{'Component_1': 3355},44.29057460692996
4.0,N/A,Pass,3375,3374,1,4,3371,3371,True,1,{'Component_1': 3371},N/A
8.0,N/A,Pass,3375,3374,1,11,3364,3371,True,1,{'Component_1': 3364},N/A
5.5,68.23463783259496,Fail,3375,3371,4,20,3355,3362,True,5,"{'Component_1': 3346, 'Component_2': 2, 'Component_3': 2, 'Component_4': 3, 'Component_5': 2}",68.23463783259496
3.0,150.63200191194434,Pass,3375,3373,2,7,3368,3368,True,1,{'Component_1': 3368},150.63200191194434
11.5,N/A,Pass,3375,3374,1,26,3349,3371,True,1,{'Component_1': 3349},N/A
3.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
9.0,N/A,Pass,3375,3374,1,15,3360,3371,True,1,{'Component_1': 3360},N/A
-0.5,N/A,Pass,3375,3374,1,1,3374,3371,True,1,{'Component_1': 3374},N/A
-2.0,N/A,Pass,3375,3374,1,1,3374,3371,True,1,{'Component_1': 3374},N/A
9.5,N/A,Pass,3375,3374,1,12,3363,3371,True,1,{'Component_1': 3363},N/A
4.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
1.0,N/A,Pass,3375,3374,1,3,3372,3371,True,1,{'Component_1': 3372},N/A
8.0,33.638358790355646,Fail,3375,3363,12,104,3271,3338,True,9,"{'Component_1': 218, 'Component_2': 197, 'Component_3': 2, 'Component_4': 3, 'Component_5': 5, 'Component_6': 204, 'Component_7': 2215, 'Component_8': 2, 'Component_9': 425}",33.638358790355646
5.5,8.09634674520121,Fail,3375,2938,437,2229,1146,2063,True,329,"{'Component_1': 3, 'Component_2': 5, 'Component_3': 5, 'Component_4': 3, 'Component_5': 2, 'Component_6': 4, 'Component_7': 2, 'Component_8': 2, 'Component_9': 2, 'Component_10': 12, 'Component_11': 4, 'Component_12': 2, 'Component_13': 3, 'Component_14': 2, 'Component_15': 2, 'Component_16': 14, 'Component_17': 2, 'Component_18': 17, 'Component_19': 23, 'Component_20': 2, 'Component_21': 23, 'Component_22': 13, 'Component_23': 12, 'Component_24': 2, 'Component_25': 4, 'Component_26': 5, 'Component_27': 3, 'Component_28': 7, 'Component_29': 4, 'Component_30': 3, 'Component_31': 2, 'Component_32': 3, 'Component_33': 2, 'Component_34': 4, 'Component_35': 2, 'Component_36': 2, 'Component_37': 19, 'Component_38': 3, 'Component_39': 2, 'Component_40': 2, 'Component_41': 2, 'Component_42': 4, 'Component_43': 14, 'Component_44': 2, 'Component_45': 3, 'Component_46': 2, 'Component_47': 7, 'Component_48': 2, 'Component_49': 2, 'Component_50': 17, 'Component_51': 4, 'Component_52': 2, 'Component_53': 9, 'Component_54': 2, 'Component_55': 3, 'Component_56': 6, 'Component_57': 19, 'Component_58': 2, 'Component_59': 4, 'Component_60': 3, 'Component_61': 43, 'Component_62': 13, 'Component_63': 2, 'Component_64': 2, 'Component_65': 6, 'Component_66': 11, 'Component_67': 3, 'Component_68': 4, 'Component_69': 2, 'Component_70': 3, 'Component_71': 5, 'Component_72': 2, 'Component_73': 2, 'Component_74': 2, 'Component_75': 4, 'Component_76': 2, 'Component_77': 6, 'Component_78': 2, 'Component_79': 4, 'Component_80': 9, 'Component_81': 3, 'Component_82': 2, 'Component_83': 4, 'Component_84': 4, 'Component_85': 2, 'Component_86': 3, 'Component_87': 2, 'Component_88': 2, 'Component_89': 6, 'Component_90': 5, 'Component_91': 4, 'Component_92': 4, 'Component_93': 6, 'Component_94': 2, 'Component_95': 3, 'Component_96': 4, 'Component_97': 2, 'Component_98': 2, 'Component_99': 3, 'Component_100': 3, 'Component_101': 3, 'Component_102': 4, 'Component_103': 2, 'Component_104': 2, 'Component_105': 2, 'Component_106': 13, 'Component_107': 3, 'Component_108': 4, 'Component_109': 4, 'Component_110': 2, 'Component_111': 3, 'Component_112': 2, 'Component_113': 3, 'Component_114': 2, 'Component_115': 2, 'Component_116': 4, 'Component_117': 5, 'Component_118': 4, 'Component_119': 4, 'Component_120': 2, 'Component_121': 3, 'Component_122': 5, 'Component_123': 2, 'Component_124': 3, 'Component_125': 2, 'Component_126': 2, 'Component_127': 2, 'Component_128': 2, 'Component_129': 2, 'Component_130': 2, 'Component_131': 2, 'Component_132': 2, 'Component_133': 14, 'Component_134': 6, 'Component_135': 3, 'Component_136': 3, 'Component_137': 3, 'Component_138': 2, 'Component_139': 3, 'Component_140': 11, 'Component_141': 2, 'Component_142': 2, 'Component_143': 3, 'Component_144': 2, 'Component_145': 2, 'Component_146': 4, 'Component_147': 2, 'Component_148': 2, 'Component_149': 2, 'Component_150': 5, 'Component_151': 4, 'Component_152': 2, 'Component_153': 3, 'Component_154': 2, 'Component_155': 2, 'Component_156': 5, 'Component_157': 2, 'Component_158': 2, 'Component_159': 4, 'Component_160': 2, 'Component_161': 2, 'Component_162': 7, 'Component_163': 4, 'Component_164': 2, 'Component_165': 2, 'Component_166': 2, 'Component_167': 4, 'Component_168': 2, 'Component_169': 2, 'Component_170': 2, 'Component_171': 2, 'Component_172': 6, 'Component_173': 5, 'Component_174': 2, 'Component_175': 2, 'Component_176': 2, 'Component_177': 4, 'Component_178': 3, 'Component_179': 3, 'Component_180': 3, 'Component_181': 2, 'Component_182': 2, 'Component_183': 2, 'Component_184': 3, 'Component_185': 2, 'Component_186': 3, 'Component_187': 2, 'Component_188': 3, 'Component_189': 2, 'Component_190': 2, 'Component_191': 2, 'Component_192': 2, 'Component_193': 4, 'Component_194': 4, 'Component_195': 2, 'Component_196': 3, 'Component_197': 4, 'Component_198': 2, 'Component_199': 2, 'Component_200': 2, 'Component_201': 2, 'Component_202': 2, 'Component_203': 2, 'Component_204': 3, 'Component_205': 2, 'Component_206': 2, 'Component_207': 2, 'Component_208': 3, 'Component_209': 2, 'Component_210': 3, 'Component_211': 2, 'Component_212': 2, 'Component_213': 2, 'Component_214': 4, 'Component_215': 2, 'Component_216': 2, 'Component_217': 2, 'Component_218': 2, 'Component_219': 2, 'Component_220': 3, 'Component_221': 2, 'Component_222': 2, 'Component_223': 3, 'Component_224': 2, 'Component_225': 2, 'Component_226': 3, 'Component_227': 3, 'Component_228': 2, 'Component_229': 2, 'Component_230': 2, 'Component_231': 2, 'Component_232': 2, 'Component_233': 3, 'Component_234': 2, 'Component_235': 3, 'Component_236': 2, 'Component_237': 3, 'Component_238': 2, 'Component_239': 2, 'Component_240': 3, 'Component_241': 2, 'Component_242': 5, 'Component_243': 2, 'Component_244': 2, 'Component_245': 2, 'Component_246': 3, 'Component_247': 2, 'Component_248': 5, 'Component_249': 2, 'Component_250': 3, 'Component_251': 3, 'Component_252': 2, 'Component_253': 2, 'Component_254': 2, 'Component_255': 3, 'Component_256': 2, 'Component_257': 3, 'Component_258': 3, 'Component_259': 2, 'Component_260': 2, 'Component_261': 3, 'Component_262': 2, 'Component_263': 2, 'Component_264': 3, 'Component_265': 4, 'Component_266': 4, 'Component_267': 2, 'Component_268': 3, 'Component_269': 2, 'Component_270': 3, 'Component_271': 2, 'Component_272': 2, 'Component_273': 2, 'Component_274': 2, 'Component_275': 3, 'Component_276': 2, 'Component_277': 2, 'Component_278': 3, 'Component_279': 2, 'Component_280': 2, 'Component_281': 2, 'Component_282': 2, 'Component_283': 2, 'Component_284': 2, 'Component_285': 2, 'Component_286': 2, 'Component_287': 3, 'Component_288': 2, 'Component_289': 3, 'Component_290': 2, 'Component_291': 2, 'Component_292': 3, 'Component_293': 2, 'Component_294': 3, 'Component_295': 2, 'Component_296': 3, 'Component_297': 3, 'Component_298': 2, 'Component_299': 2, 'Component_300': 2, 'Component_301': 3, 'Component_302': 2, 'Component_303': 2, 'Component_304': 2, 'Component_305': 2, 'Component_306': 2, 'Component_307': 2, 'Component_308': 2, 'Component_309': 4, 'Component_310': 2, 'Component_311': 2, 'Component_312': 2, 'Component_313': 2, 'Component_314': 4, 'Component_315': 2, 'Component_316': 2, 'Component_317': 2, 'Component_318': 2, 'Component_319': 2, 'Component_320': 2, 'Component_321': 2, 'Component_322': 3, 'Component_323': 2, 'Component_324': 2, 'Component_325': 4, 'Component_326': 2, 'Component_327': 2, 'Component_328': 2, 'Component_329': 2}",8.09634674520121
4.0,30.4760889301643,Pass,3375,3359,16,42,3333,3326,True,1,{'Component_1': 3333},30.4760889301643
5.5,N/A,Pass,3375,3374,1,5,3370,3371,True,1,{'Component_1': 3370},N/A
11.0,N/A,Pass,3375,3374,1,27,3348,3371,True,1,{'Component_1': 3348},N/A
11.5,50.63327855777315,Fail,3375,3370,5,109,3266,3359,True,11,"{'Component_1': 225, 'Component_2': 225, 'Component_3': 189, 'Component_4': 3, 'Component_5': 3, 'Component_6': 203, 'Component_7': 225, 'Component_8': 1575, 'Component_9': 211, 'Component_10': 225, 'Component_11': 182}",50.63327855777315
