power,distance,status,total_nodes,num_honest,num_jamming,num_unconnected,num_connected,buffer_margin,trustset_configuration,num_connected_components,connected_components,avg_min_distance_jammers
15.0,84.8528137423857,Pass,4375,4373,2,208,4167,4368,True,1,{'Component_1': 4167},84.8528137423857
-3.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
7.0,N/A,Pass,4375,4374,1,11,4364,4371,True,1,{'Component_1': 4364},N/A
0.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
0.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
14.5,N/A,Pass,4375,4374,1,93,4282,4371,True,1,{'Component_1': 4282},N/A
-2.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
4.0,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
-3.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-3.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-0.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-3.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
4.5,N/A,Pass,4375,4374,1,5,4370,4371,True,1,{'Component_1': 4370},N/A
13.0,N/A,Pass,4375,4374,1,33,4342,4371,True,1,{'Component_1': 4342},N/A
13.5,N/A,Pass,4375,4374,1,63,4312,4371,True,1,{'Component_1': 4312},N/A
-0.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-0.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
10.0,N/A,Pass,4375,4374,1,10,4365,4371,True,1,{'Component_1': 4365},N/A
5.5,N/A,Pass,4375,4374,1,5,4370,4371,True,1,{'Component_1': 4370},N/A
13.0,N/A,Fail,4375,4374,1,55,4320,4371,True,4,"{'Component_1': 4311, 'Component_2': 3, 'Component_3': 3, 'Component_4': 3}",N/A
-1.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-2.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
2.0,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
0.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
7.5,N/A,Pass,4375,4374,1,11,4364,4371,True,1,{'Component_1': 4364},N/A
8.5,N/A,Pass,4375,4374,1,18,4357,4371,True,1,{'Component_1': 4357},N/A
2.5,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
10.5,N/A,Pass,4375,4374,1,19,4356,4371,True,1,{'Component_1': 4356},N/A
9.0,N/A,Pass,4375,4374,1,15,4360,4371,True,1,{'Component_1': 4360},N/A
10.5,N/A,Pass,4375,4374,1,12,4363,4371,True,1,{'Component_1': 4363},N/A
7.5,N/A,Pass,4375,4374,1,11,4364,4371,True,1,{'Component_1': 4364},N/A
10.5,N/A,Pass,4375,4374,1,12,4363,4371,True,1,{'Component_1': 4363},N/A
14.5,N/A,Fail,4375,4374,1,103,4272,4371,True,7,"{'Component_1': 4260, 'Component_2': 2, 'Component_3': 2, 'Component_4': 2, 'Component_5': 2, 'Component_6': 2, 'Component_7': 2}",N/A
2.0,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
8.5,N/A,Pass,4375,4374,1,15,4360,4371,True,1,{'Component_1': 4360},N/A
3.5,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
1.5,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
11.5,76.69914499510271,Fail,4375,4372,3,59,4316,4365,True,3,"{'Component_1': 4310, 'Component_2': 3, 'Component_3': 3}",76.69914499510271
2.5,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
3.5,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
-0.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
7.0,N/A,Pass,4375,4374,1,10,4365,4371,True,1,{'Component_1': 4365},N/A
4.0,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
14.5,51.02850042984827,Fail,4375,4369,6,436,3939,4356,True,25,"{'Component_1': 625, 'Component_2': 625, 'Component_3': 243, 'Component_4': 25, 'Component_5': 25, 'Component_6': 221, 'Component_7': 73, 'Component_8': 25, 'Component_9': 48, 'Component_10': 11, 'Component_11': 25, 'Component_12': 33, 'Component_13': 20, 'Component_14': 84, 'Component_15': 40, 'Component_16': 11, 'Component_17': 11, 'Component_18': 8, 'Component_19': 22, 'Component_20': 243, 'Component_21': 25, 'Component_22': 25, 'Component_23': 221, 'Component_24': 625, 'Component_25': 625}",51.02850042984827
-1.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
6.5,N/A,Pass,4375,4374,1,11,4364,4371,True,1,{'Component_1': 4364},N/A
-3.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
0.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
8.5,N/A,Pass,4375,4374,1,15,4360,4371,True,1,{'Component_1': 4360},N/A
15.0,N/A,Fail,4375,4374,1,123,4252,4371,True,12,"{'Component_1': 4205, 'Component_2': 5, 'Component_3': 5, 'Component_4': 5, 'Component_5': 4, 'Component_6': 4, 'Component_7': 3, 'Component_8': 3, 'Component_9': 3, 'Component_10': 5, 'Component_11': 5, 'Component_12': 5}",N/A
7.0,N/A,Pass,4375,4374,1,7,4368,4371,True,1,{'Component_1': 4368},N/A
12.5,N/A,Fail,4375,4374,1,34,4341,4371,True,5,"{'Component_1': 4329, 'Component_2': 3, 'Component_3': 2, 'Component_4': 3, 'Component_5': 4}",N/A
-1.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-3.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-3.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
4.5,N/A,Pass,4375,4374,1,5,4370,4371,True,1,{'Component_1': 4370},N/A
-1.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
5.5,N/A,Pass,4375,4374,1,7,4368,4371,True,1,{'Component_1': 4368},N/A
-0.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
6.0,N/A,Pass,4375,4374,1,9,4366,4371,True,1,{'Component_1': 4366},N/A
3.5,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
4.0,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
8.5,N/A,Pass,4375,4374,1,15,4360,4371,True,1,{'Component_1': 4360},N/A
-1.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
5.0,N/A,Pass,4375,4374,1,7,4368,4371,True,1,{'Component_1': 4368},N/A
7.5,N/A,Pass,4375,4374,1,7,4368,4371,True,1,{'Component_1': 4368},N/A
13.5,N/A,Fail,4375,4374,1,66,4309,4371,True,9,"{'Component_1': 4283, 'Component_2': 4, 'Component_3': 4, 'Component_4': 3, 'Component_5': 2, 'Component_6': 2, 'Component_7': 4, 'Component_8': 4, 'Component_9': 3}",N/A
-3.0,N/A,Pass,4375,4374,1,2,4373,4371,True,1,{'Component_1': 4373},N/A
8.5,N/A,Pass,4375,4374,1,15,4360,4371,True,1,{'Component_1': 4360},N/A
3.0,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
10.5,25.16633463413704,Fail,4375,4363,12,208,4167,4338,True,46,"{'Component_1': 625, 'Component_2': 625, 'Component_3': 625, 'Component_4': 2, 'Component_5': 2, 'Component_6': 4, 'Component_7': 140, 'Component_8': 3, 'Component_9': 3, 'Component_10': 22, 'Component_11': 3, 'Component_12': 3, 'Component_13': 17, 'Component_14': 10, 'Component_15': 2, 'Component_16': 5, 'Component_17': 5, 'Component_18': 65, 'Component_19': 12, 'Component_20': 2, 'Component_21': 4, 'Component_22': 2, 'Component_23': 4, 'Component_24': 5, 'Component_25': 4, 'Component_26': 7, 'Component_27': 3, 'Component_28': 4, 'Component_29': 26, 'Component_30': 3, 'Component_31': 5, 'Component_32': 4, 'Component_33': 12, 'Component_34': 3, 'Component_35': 5, 'Component_36': 4, 'Component_37': 3, 'Component_38': 4, 'Component_39': 4, 'Component_40': 3, 'Component_41': 3, 'Component_42': 3, 'Component_43': 2, 'Component_44': 625, 'Component_45': 625, 'Component_46': 625}",25.16633463413704
13.5,29.794037951478536,Fail,4375,4364,11,567,3808,4341,True,113,"{'Component_1': 625, 'Component_2': 625, 'Component_3': 5, 'Component_4': 6, 'Component_5': 13, 'Component_6': 12, 'Component_7': 22, 'Component_8': 8, 'Component_9': 7, 'Component_10': 23, 'Component_11': 14, 'Component_12': 15, 'Component_13': 2, 'Component_14': 2, 'Component_15': 10, 'Component_16': 9, 'Component_17': 10, 'Component_18': 95, 'Component_19': 10, 'Component_20': 18, 'Component_21': 18, 'Component_22': 20, 'Component_23': 20, 'Component_24': 19, 'Component_25': 40, 'Component_26': 14, 'Component_27': 14, 'Component_28': 13, 'Component_29': 10, 'Component_30': 10, 'Component_31': 8, 'Component_32': 9, 'Component_33': 8, 'Component_34': 20, 'Component_35': 5, 'Component_36': 5, 'Component_37': 4, 'Component_38': 3, 'Component_39': 3, 'Component_40': 4, 'Component_41': 5, 'Component_42': 5, 'Component_43': 5, 'Component_44': 6, 'Component_45': 12, 'Component_46': 7, 'Component_47': 7, 'Component_48': 8, 'Component_49': 15, 'Component_50': 10, 'Component_51': 5, 'Component_52': 18, 'Component_53': 4, 'Component_54': 5, 'Component_55': 13, 'Component_56': 5, 'Component_57': 5, 'Component_58': 17, 'Component_59': 20, 'Component_60': 6, 'Component_61': 6, 'Component_62': 11, 'Component_63': 6, 'Component_64': 6, 'Component_65': 4, 'Component_66': 4, 'Component_67': 4, 'Component_68': 6, 'Component_69': 6, 'Component_70': 5, 'Component_71': 5, 'Component_72': 12, 'Component_73': 3, 'Component_74': 2, 'Component_75': 2, 'Component_76': 2, 'Component_77': 5, 'Component_78': 6, 'Component_79': 13, 'Component_80': 12, 'Component_81': 22, 'Component_82': 8, 'Component_83': 7, 'Component_84': 23, 'Component_85': 14, 'Component_86': 15, 'Component_87': 2, 'Component_88': 2, 'Component_89': 10, 'Component_90': 9, 'Component_91': 10, 'Component_92': 95, 'Component_93': 10, 'Component_94': 18, 'Component_95': 18, 'Component_96': 20, 'Component_97': 20, 'Component_98': 19, 'Component_99': 40, 'Component_100': 14, 'Component_101': 14, 'Component_102': 13, 'Component_103': 10, 'Component_104': 10, 'Component_105': 8, 'Component_106': 9, 'Component_107': 8, 'Component_108': 20, 'Component_109': 5, 'Component_110': 5, 'Component_111': 4, 'Component_112': 625, 'Component_113': 625}",29.794037951478536
11.0,N/A,Fail,4375,4374,1,27,4348,4371,True,3,"{'Component_1': 4344, 'Component_2': 2, 'Component_3': 2}",N/A
9.5,N/A,Pass,4375,4374,1,15,4360,4371,True,1,{'Component_1': 4360},N/A
9.5,N/A,Pass,4375,4374,1,15,4360,4371,True,1,{'Component_1': 4360},N/A
12.5,N/A,Pass,4375,4374,1,39,4336,4371,True,1,{'Component_1': 4336},N/A
0.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
4.0,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
-2.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
12.0,N/A,Pass,4375,4374,1,28,4347,4371,True,1,{'Component_1': 4347},N/A
13.5,N/A,Pass,4375,4374,1,63,4312,4371,True,1,{'Component_1': 4312},N/A
-0.5,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-2.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
-3.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
12.5,N/A,Fail,4375,4374,1,34,4341,4371,True,3,"{'Component_1': 4334, 'Component_2': 4, 'Component_3': 3}",N/A
0.5,N/A,Pass,4375,4374,1,3,4372,4371,True,1,{'Component_1': 4372},N/A
14.0,N/A,Fail,4375,4374,1,68,4307,4371,True,3,"{'Component_1': 4303, 'Component_2': 2, 'Component_3': 2}",N/A
-1.0,N/A,Pass,4375,4374,1,1,4374,4371,True,1,{'Component_1': 4374},N/A
15.0,N/A,Fail,4375,4374,1,126,4249,4371,True,7,"{'Component_1': 4237, 'Component_2': 2, 'Component_3': 2, 'Component_4': 2, 'Component_5': 2, 'Component_6': 2, 'Component_7': 2}",N/A
15.0,N/A,Pass,4375,4374,1,104,4271,4371,True,1,{'Component_1': 4271},N/A
6.5,N/A,Pass,4375,4374,1,11,4364,4371,True,1,{'Component_1': 4364},N/A
